"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.722524875E0,-2.708651125E-2,6.375938654E-2,-2.177952230E-2
3.732574875E0,-2.420821413E-2,5.268755928E-2,-1.660557091E-2
3.742624875E0,-2.248647995E-2,4.858922213E-2,-8.670948446E-3
3.752675875E0,-1.490439754E-2,4.439895228E-2,-4.056481645E-3
3.762725875E0,-5.122873466E-3,4.607967287E-2,-1.324078068E-3
3.772775875E0,6.380286068E-4,5.688225105E-2,-4.426699132E-3
3.782826875E0,8.601944894E-3,7.626073807E-2,7.142669056E-4
3.792876875E0,9.639590979E-3,9.336877614E-2,7.011820097E-3
3.802926875E0,3.372373525E-3,9.708175808E-2,1.034343429E-2
3.812977875E0,-4.934209399E-3,9.531081468E-2,1.511486061E-2
3.823027875E0,-1.184351463E-2,9.272888303E-2,2.159433253E-2
3.833077875E0,-1.986536197E-2,9.136363864E-2,1.991548948E-2
3.843128875E0,-2.064753324E-2,9.073353559E-2,1.328022406E-2
3.853178875E0,-2.346235327E-2,9.803549945E-2,7.801021449E-3
3.863228875E0,-3.130616248E-2,1.049898118E-1,1.539929770E-3
3.873279875E0,-3.409414738E-2,1.081780344E-1,4.444085062E-3
3.883329875E0,-4.302639142E-2,1.141040996E-1,9.779728018E-3
3.893379875E0,-5.409120023E-2,1.067996919E-1,2.068851516E-2
3.903430875E0,-6.384156644E-2,1.015146449E-1,3.269724175E-2
3.913480875E0,-7.327675819E-2,9.711473435E-2,4.247611761E-2
3.923530875E0,-7.674259692E-2,8.639630675E-2,5.509603769E-2
3.933581875E0,-8.084248006E-2,7.841961086E-2,7.249743491E-2
3.943631875E0,-8.433281630E-2,6.558983028E-2,8.355514705E-2
3.953681875E0,-8.927164972E-2,5.180637538E-2,9.018189460E-2
3.963732875E0,-1.099351123E-1,2.590660192E-2,8.795948327E-2
3.973782875E0,-1.410437077E-1,-9.142952040E-3,7.160115987E-2
3.983832875E0,-1.754549444E-1,-3.335268423E-2,5.418062210E-2
3.993883875E0,-2.007008940E-1,-5.600248650E-2,3.551782295E-2
4.003933875E0,-2.144830227E-1,-7.169782370E-2,1.197548211E-2
4.013983875E0,-2.205162495E-1,-7.035347074E-2,-7.975933142E-3
4.024034875E0,-2.225839198E-1,-4.523053765E-2,-2.194048464E-2
4.034084875E0,-2.188738734E-1,-2.626194805E-2,-2.474090643E-2
4.044134875E0,-2.102447003E-1,-2.260475419E-3,-1.465604827E-2
4.054185875E0,-2.021740377E-1,3.610417992E-2,4.396847915E-3
4.064235875E0,-1.912130117E-1,7.075376809E-2,3.196056560E-2
4.074285875E0,-1.832473576E-1,1.068943962E-1,5.564632267E-2
4.084336875E0,-1.840495020E-1,1.261224300E-1,9.410316497E-2
4.094386875E0,-1.898738593E-1,1.524356306E-1,1.342309266E-1
4.104436875E0,-1.841238290E-1,1.624813378E-1,1.620218158E-1
4.114487875E0,-1.589673609E-1,1.506247371E-1,1.707037538E-1
4.124537875E0,-1.324800998E-1,1.293149143E-1,1.600625664E-1
4.134587875E0,-1.013226062E-1,1.110323668E-1,1.495166272E-1
4.144638875E0,-8.188925683E-2,9.444220364E-2,1.429346204E-1
4.154688875E0,-7.113847882E-2,8.167836815E-2,1.415647119E-1
4.164738875E0,-7.417075336E-2,8.191964775E-2,1.364043057E-1
4.174789875E0,-8.524445444E-2,8.396235108E-2,1.327342391E-1
4.184839875E0,-9.659298509E-2,8.551231027E-2,1.270217448E-1
4.194890708E0,-1.101912558E-1,7.939347625E-2,1.255774498E-1
4.204941708E0,-1.257537007E-1,6.494875252E-2,1.214426160E-1
4.214991708E0,-1.399386078E-1,4.651803523E-2,1.166229099E-1
4.225041708E0,-1.566288918E-1,5.031847861E-3,1.110774130E-1
4.235092708E0,-1.696749330E-1,-4.646134004E-2,1.067216843E-1
4.245142708E0,-1.819861978E-1,-9.870590270E-2,9.908347577E-2
4.255192708E0,-1.920300722E-1,-1.529018581E-1,9.147917479E-2
4.265243708E0,-1.981662810E-1,-2.029434443E-1,8.496002108E-2
4.275293708E0,-1.957016587E-1,-2.201159000E-1,7.358860224E-2
4.285343708E0,-1.908288747E-1,-2.025121450E-1,6.498445570E-2
4.295394708E0,-1.799604148E-1,-1.611163914E-1,5.646708608E-2
4.305444708E0,-1.816800088E-1,-9.618745744E-2,3.710297868E-2
4.315494708E0,-1.763497144E-1,-2.958093956E-2,2.481012046E-2
4.325545708E0,-1.693493277E-1,4.447144642E-2,3.013857454E-2
4.335595708E0,-1.494980752E-1,1.082442477E-1,5.180232972E-2
4.345645708E0,-1.156745851E-1,1.565007269E-1,8.979579061E-2
4.355696708E0,-6.572116166E-2,1.770040244E-1,1.344952583E-1
4.365746708E0,-5.416543223E-3,1.656933129E-1,1.794595271E-1
4.375796708E0,5.055233836E-2,1.325615197E-1,2.113029063E-1
4.385847708E0,9.681890905E-2,6.985311955E-2,2.363126427E-1
4.395897708E0,1.249176189E-1,3.978569992E-3,2.439713180E-1
4.405947708E0,1.261743605E-1,-5.981878564E-2,2.297796011E-1
4.415997708E0,1.050349995E-1,-1.195114627E-1,1.978035122E-1
4.426048708E0,7.214921713E-2,-1.422761679E-1,1.624311358E-1
4.436098708E0,3.762448579E-2,-1.316765249E-1,1.264906824E-1
4.446149708E0,1.655328833E-2,-1.021937281E-1,9.275297076E-2
4.456199708E0,9.718827903E-3,-6.123507768E-2,7.139345258E-2
4.466249708E0,1.462303847E-2,-2.320992574E-2,4.808254167E-2
4.476299708E0,3.192953020E-2,2.655941993E-3,3.209558874E-2
4.486350708E0,5.265291780E-2,1.581035927E-2,1.647002250E-2
4.496400708E0,7.379997522E-2,4.389868118E-3,3.426864278E-3
4.506450708E0,9.219522774E-2,-3.676156327E-2,-4.169536289E-3
4.516501708E0,1.058099866E-1,-9.527239949E-2,-1.137621794E-2
4.526551708E0,1.128548458E-1,-1.443576664E-1,-1.740881056E-2
4.536601708E0,1.168254912E-1,-1.871964037E-1,-2.676488645E-2
4.546652708E0,1.230445057E-1,-1.963297129E-1,-3.977842256E-2
4.556702708E0,1.380205154E-1,-1.811373830E-1,-6.605874002E-2
4.566752708E0,1.554202735E-1,-1.589239538E-1,-8.921971917E-2
4.576803708E0,1.693432182E-1,-1.297947764E-1,-1.119042635E-1
4.586853708E0,1.828670055E-1,-8.867370337E-2,-1.311525255E-1
4.596903708E0,1.854639351E-1,-5.089522526E-2,-1.440323591E-1
4.606954708E0,1.833158284E-1,-3.381477669E-2,-1.500356495E-1
4.617004708E0,1.803027838E-1,-3.537390009E-2,-1.589695215E-1
4.627054708E0,1.758715510E-1,-4.568512738E-2,-1.674189270E-1
4.637105708E0,1.740323901E-1,-7.484839112E-2,-1.751168370E-1
4.647155708E0,1.834064573E-1,-9.858754277E-2,-1.898363978E-1
4.657205708E0,2.000978738E-1,-9.955511987E-2,-2.095837146E-1
4.667256708E0,2.211520225E-1,-8.358760923E-2,-2.229682356E-1
4.677306708E0,2.414065599E-1,-5.499974638E-2,-2.309417278E-1
4.687356708E0,2.604060769E-1,-2.724933997E-2,-2.313587815E-1
4.697407708E0,2.668743134E-1,-9.112472646E-3,-2.155559063E-1
4.707457708E0,2.694056630E-1,-4.464191385E-3,-1.997630894E-1
4.717507708E0,2.714261413E-1,-1.866757497E-2,-1.784474254E-1
4.727558708E0,2.664692104E-1,-4.528240860E-2,-1.702606082E-1
4.737608708E0,2.564510703E-1,-8.861400932E-2,-1.817768961E-1
4.747658708E0,2.381325066E-1,-1.331159621E-1,-2.000262141E-1
4.757709708E0,2.069909573E-1,-1.658809930E-1,-2.286762446E-1
4.767759708E0,1.658363342E-1,-1.889705956E-1,-2.612541616E-1
4.777809708E0,1.171433404E-1,-2.079045027E-1,-2.938314974E-1
4.787860708E0,6.342658401E-2,-2.166838795E-1,-3.201914728E-1
4.797910708E0,6.384831853E-3,-2.220320106E-1,-3.341127932E-1
4.807960708E0,-4.663710296E-2,-2.213273346E-1,-3.405315578E-1
4.818011708E0,-9.081903845E-2,-2.253390551E-1,-3.400613070E-1
4.828061708E0,-1.338296235E-1,-2.165404856E-1,-3.536269069E-1
4.838111708E0,-1.655106544E-1,-2.032157928E-1,-3.650052547E-1
4.848162708E0,-1.871515065E-1,-1.901870668E-1,-3.731233776E-1
4.858212708E0,-2.073402554E-1,-1.732365787E-1,-3.830392957E-1
4.868262708E0,-2.281054556E-1,-1.402538568E-1,-3.930248022E-1
4.878313708E0,-2.515289783E-1,-1.118239835E-1,-3.865086436E-1
4.888363708E0,-2.699103951E-1,-9.680108726E-2,-3.550109267E-1
4.898413708E0,-2.675222754E-1,-8.317604661E-2,-2.917574942E-1
4.908464708E0,-2.349880338E-1,-6.852280349E-2,-2.170563638E-1
4.918514708E0,-1.699778885E-1,-4.666107148E-2,-1.466726810E-1
4.928564708E0,-8.288002014E-2,-1.258272957E-2,-9.136150032E-2
4.938615708E0,-5.741592962E-3,2.053198032E-2,-5.237833038E-2
4.948665708E0,5.947628990E-2,5.395864695E-2,-1.889653690E-2
4.958715708E0,1.063604057E-1,7.882425934E-2,1.213215664E-2
4.968766708E0,1.314806789E-1,9.629965574E-2,3.352692723E-2
4.978816708E0,1.378109008E-1,8.258974552E-2,3.628432006E-2
4.988866708E0,1.297124922E-1,3.297399357E-2,2.639174275E-2
4.998917708E0,1.031867340E-1,-2.405291237E-2,4.312820733E-3
5.008967708E0,6.364171952E-2,-9.252651036E-2,-2.616812289E-2
5.019017708E0,1.929045096E-2,-1.839381903E-1,-4.578047991E-2
5.029068708E0,-2.293822914E-2,-2.669537365E-1,-6.162069365E-2
5.039118708E0,-6.370181590E-2,-3.164400458E-1,-8.019227535E-2
5.049168708E0,-9.854954481E-2,-3.364408910E-1,-1.020219401E-1
5.059219708E0,-1.274361908E-1,-3.168995380E-1,-1.267444789E-1
5.069269708E0,-1.465805769E-1,-2.664858997E-1,-1.502801776E-1
5.079319708E0,-1.610111892E-1,-2.177971303E-1,-1.606602669E-1
5.089370708E0,-1.644370705E-1,-1.761208028E-1,-1.633764207E-1
5.099420708E0,-1.652829498E-1,-1.411415040E-1,-1.564983875E-1
5.109470708E0,-1.666305214E-1,-1.311256140E-1,-1.449274868E-1
5.119521708E0,-1.550987810E-1,-1.308104545E-1,-1.303623468E-1
5.129571708E0,-1.392567009E-1,-1.294535697E-1,-1.150100082E-1
5.139621708E0,-1.106646359E-1,-1.049248427E-1,-1.069328710E-1
5.149672708E0,-7.301446050E-2,-5.836533383E-2,-9.767678380E-2
5.159722708E0,-3.101993725E-2,-4.575020168E-3,-8.122032881E-2
5.169772708E0,1.102605090E-2,4.108833894E-2,-5.211783201E-2
5.179823708E0,5.240048841E-2,7.410413027E-2,-2.256134711E-2
5.189873708E0,8.590598404E-2,6.619853526E-2,1.619622693E-3
5.199926458E0,1.023226976E-1,2.696095780E-2,8.849326521E-3
5.209977458E0,9.622592479E-2,-5.582686514E-2,3.411950776E-3
5.220027458E0,6.594733894E-2,-1.476234198E-1,-2.543334290E-2
5.230077458E0,1.943789795E-2,-2.156344354E-1,-8.243457973E-2
5.240128458E0,-3.996459767E-2,-2.445622683E-1,-1.387372166E-1
5.250178458E0,-9.918423742E-2,-2.411097437E-1,-1.960252821E-1
5.260228458E0,-1.434314996E-1,-2.004232556E-1,-2.410658896E-1
5.270279458E0,-1.683232784E-1,-1.209055111E-1,-2.696589231E-1
5.280329458E0,-1.674207151E-1,-2.894768491E-2,-2.640351653E-1
5.290379458E0,-1.432280391E-1,5.348407477E-2,-2.331070602E-1
5.300430458E0,-1.009586379E-1,1.075330973E-1,-1.879544258E-1
5.310480458E0,-5.186912045E-2,1.243823841E-1,-1.514329016E-1
5.320530458E0,-8.069534786E-3,9.460449964E-2,-1.222683191E-1
5.330581458E0,2.737660520E-2,1.748547330E-2,-1.012000591E-1
5.340631458E0,4.737808183E-2,-6.532247365E-2,-9.095582366E-2
5.350682458E0,4.899595305E-2,-1.147478148E-1,-8.334717155E-2
5.360732458E0,3.019621968E-2,-1.436377913E-1,-7.472302020E-2
5.370782458E0,9.559119120E-3,-1.554017663E-1,-5.759755895E-2
5.380832458E0,-8.874493651E-4,-1.400140226E-1,-3.036437556E-2
5.390883458E0,-2.513042651E-3,-9.854594618E-2,2.288376912E-3
5.400933458E0,1.412781700E-2,-5.153195187E-2,3.693296760E-2
5.410983458E0,4.164146259E-2,-1.562934369E-2,7.394798100E-2
5.421034458E0,7.246332616E-2,-2.601218969E-2,1.147755235E-1
5.431084458E0,1.026249528E-1,-6.621447206E-2,1.421823800E-1
5.441134458E0,1.175798103E-1,-1.310950667E-1,1.478933692E-1
5.451185458E0,1.135459244E-1,-1.989260316E-1,1.222311407E-1
5.461235458E0,9.233702719E-2,-2.328115106E-1,7.456431538E-2
5.471286458E0,5.332810804E-2,-2.392057627E-1,2.267741784E-2
5.481336458E0,1.097204071E-2,-2.117849290E-1,-3.806509823E-2
5.491386458E0,-2.669304609E-2,-1.339849383E-1,-8.847846836E-2
5.501436458E0,-5.134617165E-2,-2.281751670E-2,-1.123846546E-1
5.511487458E0,-5.964697897E-2,8.363542706E-2,-1.171839386E-1
5.521537458E0,-4.117548466E-2,1.598938704E-1,-9.835913777E-2
5.531587458E0,2.915012185E-3,2.032906115E-1,-6.141789630E-2
5.541638458E0,7.105033100E-2,2.146751434E-1,-2.376373671E-2
5.551688458E0,1.494356841E-1,2.016903758E-1,2.407648973E-2
5.561738458E0,2.243724018E-1,1.807182878E-1,5.205614865E-2
5.571789458E0,2.790281773E-1,1.545713842E-1,6.499937922E-2
5.581839458E0,3.091199100E-1,1.089701727E-1,7.143463194E-2
5.591890458E0,3.154371679E-1,5.853656307E-2,7.118615508E-2
5.601940458E0,3.082270026E-1,3.592978790E-2,6.409099698E-2
5.611990458E0,2.902652919E-1,3.759772703E-2,5.222102255E-2
5.622040458E0,2.678537667E-1,5.811196193E-2,3.099041432E-2
5.632091458E0,2.375046313E-1,7.956585288E-2,8.964473382E-3
5.642141458E0,2.069291770E-1,9.682072699E-2,-3.593564732E-3
5.652192458E0,1.715293676E-1,1.209321842E-1,-1.456232648E-2
5.662242458E0,1.433684677E-1,1.449796855E-1,-2.502128109E-2
5.672292458E0,1.179651096E-1,1.638290137E-1,-4.033765197E-2
5.682342458E0,9.818743169E-2,1.567962915E-1,-5.669191480E-2
5.692393458E0,9.409522265E-2,1.230649576E-1,-5.859074742E-2
5.702443458E0,1.038365737E-1,8.860578388E-2,-4.244396836E-2
5.712494458E0,1.301291734E-1,7.601702213E-2,-1.836606301E-2
5.722544458E0,1.671785414E-1,7.681857795E-2,1.407227665E-2
5.732594458E0,1.996672451E-1,8.024926484E-2,4.864250496E-2
5.742645458E0,2.327656150E-1,1.182676032E-1,7.890758663E-2
5.752695458E0,2.652063966E-1,1.755924076E-1,9.919341654E-2
5.762745458E0,2.822065353E-1,2.151543945E-1,9.640549123E-2
5.772796458E0,2.819556594E-1,2.179043889E-1,8.260845393E-2
5.782846458E0,2.640933990E-1,1.765832454E-1,5.619496107E-2
5.792896458E0,2.255015075E-1,1.045197174E-1,1.842574589E-2
5.802947458E0,1.828792393E-1,4.408764467E-2,-1.320479624E-2
5.812997458E0,1.319502741E-1,-1.742163207E-3,-4.307214543E-2
5.823047458E0,7.865051925E-2,-2.592926100E-2,-6.304694712E-2
5.833098458E0,3.021454439E-2,-1.754722744E-2,-6.538121402E-2
5.843148458E0,-9.083362296E-3,2.856956795E-2,-5.178356916E-2
5.853198458E0,-3.474717960E-2,9.869858623E-2,-2.194711007E-2
5.863249458E0,-4.195476323E-2,1.652960330E-1,2.692601644E-2
5.873299458E0,-3.396208212E-2,2.161810547E-1,8.079271019E-2
5.883349458E0,-6.629148498E-3,2.405260205E-1,1.347926110E-1
5.893400458E0,3.605812788E-2,2.256882191E-1,1.817984581E-1
5.903450458E0,9.174101055E-2,1.828900576E-1,2.146714032E-1
5.913500458E0,1.417069733E-1,1.426507533E-1,2.377538085E-1
5.923551458E0,1.841563284E-1,9.671388566E-2,2.531211078E-1
5.933601458E0,2.144244760E-1,5.108887702E-2,2.550731897E-1
5.943651458E0,2.286715358E-1,3.155937791E-2,2.405290902E-1
5.953702458E0,2.227015346E-1,3.424331173E-2,2.169542611E-1
5.963752458E0,1.930419356E-1,3.215636313E-2,1.849706173E-1
5.973802458E0,1.461591125E-1,3.287168592E-2,1.459771395E-1
5.983853458E0,8.190514892E-2,4.153191298E-2,1.023372710E-1
5.993903458E0,1.777915657E-2,5.913540721E-2,7.134526223E-2
6.003953458E0,-4.271884635E-2,7.536838204E-2,4.478709400E-2
6.014004458E0,-9.465794265E-2,8.243241906E-2,3.544312716E-2
6.024054458E0,-1.184448674E-1,9.776902199E-2,3.415808082E-2
6.034104458E0,-1.159862429E-1,1.327046305E-1,4.673486203E-2
6.044155458E0,-9.096322209E-2,1.733681262E-1,6.329850107E-2
6.054205458E0,-5.217295513E-2,2.052264512E-1,8.536545187E-2
6.064255458E0,-4.674476571E-3,2.264106274E-1,1.155363992E-1
6.074306458E0,3.678002208E-2,2.269243598E-1,1.498669386E-1
6.084356458E0,6.653791666E-2,2.006807625E-1,1.769403666E-1
6.094406458E0,8.304126561E-2,1.636873335E-1,1.961886287E-1
6.104457458E0,7.625943422E-2,1.293551326E-1,1.994298697E-1
6.114507458E0,5.683194101E-2,9.766244888E-2,1.938441545E-1
6.124557458E0,2.554182708E-2,5.634025857E-2,1.855964214E-1
6.134608458E0,1.500671264E-3,8.085378446E-3,1.875682175E-1
6.144658458E0,-1.283363625E-2,-2.749391273E-2,1.958728582E-1
6.154708458E0,-1.846116222E-2,-4.569848254E-2,2.090762854E-1
6.164759458E0,-1.406132057E-2,-5.693958700E-2,2.163122743E-1
6.174809458E0,1.696603838E-3,-5.090912431E-2,2.248269320E-1
6.184859458E0,2.908412553E-2,-3.805617243E-2,2.210596949E-1
6.194910458E0,6.680806726E-2,-1.254335418E-2,2.145780921E-1
6.204957333E0,1.023213118E-1,4.174939822E-4,1.997273713E-1
6.215007333E0,1.345069557E-1,2.761874581E-3,1.772548258E-1
6.225058333E0,1.544249505E-1,-4.524311982E-3,1.471984833E-1
6.235108333E0,1.631326824E-1,-4.220711999E-3,1.233152598E-1
6.245158333E0,1.622757912E-1,-7.968530990E-3,1.005616710E-1
6.255209333E0,1.527882814E-1,-1.135900151E-2,7.848326117E-2
6.265259333E0,1.392652839E-1,1.910305582E-4,5.071086809E-2
6.275309333E0,1.210756376E-1,2.912760526E-2,1.654464193E-2
6.285360333E0,9.474689513E-2,5.583238974E-2,-2.312223800E-2
6.295410333E0,6.742419302E-2,7.097538561E-2,-5.585754663E-2
6.305460333E0,4.477124289E-2,8.698253334E-2,-7.790737599E-2
6.315511333E0,3.035422228E-2,8.650929481E-2,-9.167698771E-2
6.325561333E0,2.900139987E-2,8.101008087E-2,-1.012308076E-1
6.335611333E0,4.474281147E-2,8.325698972E-2,-1.025943458E-1
6.345662333E0,7.103915513E-2,8.283636719E-2,-1.030351445E-1
6.355712333E0,9.380998462E-2,9.437717497E-2,-9.841403365E-2
6.365762333E0,1.101518348E-1,1.104373187E-1,-8.726836741E-2
6.375813333E0,1.255148202E-1,1.205530688E-1,-7.283003628E-2
6.385863333E0,1.166861430E-1,1.227782965E-1,-5.201166123E-2
6.395913333E0,1.000062302E-1,1.117070019E-1,-4.058270901E-2
6.405964333E0,6.577572227E-2,8.722238243E-2,-4.213418812E-2
6.416014333E0,3.007551469E-2,5.420611054E-2,-4.581707343E-2
6.426065333E0,-2.031403361E-3,2.577318810E-2,-4.579794034E-2
6.436115333E0,-3.658485413E-2,7.991527207E-3,-4.193316028E-2
6.446165333E0,-6.231008470E-2,-7.960535586E-3,-3.291030601E-2
6.456215333E0,-7.257390767E-2,-1.937990449E-2,-8.320006542E-3
6.466266333E0,-6.330709159E-2,-9.394013323E-3,2.741690725E-2
6.476316333E0,-3.695191443E-2,1.821551099E-2,5.712872744E-2
6.486367333E0,-1.246913336E-3,5.208081007E-2,7.050434500E-2
6.496417333E0,4.165927321E-2,7.821494341E-2,6.638842821E-2
6.506467333E0,7.433307916E-2,1.003500074E-1,4.059286788E-2
6.516518333E0,9.018101543E-2,9.989327937E-2,6.332366727E-3
6.526568333E0,7.912416756E-2,8.219997585E-2,-2.854012325E-2
6.536618333E0,4.385459423E-2,6.120681018E-2,-5.424948037E-2
6.546669333E0,-7.942466065E-3,4.072028026E-2,-7.525227964E-2
6.556719333E0,-6.698688120E-2,2.940291166E-2,-9.555143118E-2
6.566769333E0,-1.245354414E-1,3.227934986E-2,-1.228545755E-1
6.576820333E0,-1.725751460E-1,3.182048723E-2,-1.555001438E-1
6.586870333E0,-2.073329389E-1,1.225061994E-2,-1.844518781E-1
6.596920333E0,-2.330012769E-1,-2.132145502E-2,-2.030913532E-1
6.606971333E0,-2.422492206E-1,-6.066720933E-2,-1.954318583E-1
6.617021333E0,-2.448340803E-1,-9.793788195E-2,-1.746797115E-1
6.627071333E0,-2.339022756E-1,-1.388190091E-1,-1.509138942E-1
6.637122333E0,-2.096323669E-1,-1.527460068E-1,-1.231368631E-1
6.647172333E0,-1.773965359E-1,-1.527383327E-1,-9.775120765E-2
6.657222333E0,-1.465685964E-1,-1.332381368E-1,-7.804700732E-2
6.667273333E0,-1.222899705E-1,-1.166491508E-1,-5.757684261E-2
6.677323333E0,-9.923205525E-2,-9.091928601E-2,-3.658234328E-2
6.687373333E0,-7.539953291E-2,-5.250291526E-2,-2.041605860E-2
6.697424333E0,-5.217224360E-2,-2.169147134E-2,-9.017728269E-3
6.707474333E0,-2.964645624E-2,5.844966043E-3,6.087145302E-4
6.717524333E0,-1.035771333E-2,2.684026212E-2,-1.655238913E-3
6.727575333E0,1.001978107E-2,3.045896813E-2,-2.600095002E-3
6.737625333E0,2.126524597E-2,3.823380172E-2,2.411175286E-3
6.747675333E0,3.872059286E-2,5.601956695E-2,9.945810772E-3
6.757726333E0,5.467851833E-2,7.522655278E-2,1.718827710E-2
6.767776333E0,7.540265471E-2,8.413188905E-2,1.401482150E-2
6.777826333E0,8.817411214E-2,8.355984092E-2,1.591930632E-4
6.787877333E0,1.006152257E-1,7.023284584E-2,-1.944839954E-2
6.797927333E0,1.036491022E-1,5.199791864E-2,-4.755460098E-2
6.807977333E0,8.829588443E-2,1.892726682E-2,-7.712093741E-2
6.818028333E0,7.362585515E-2,-9.457502514E-3,-1.014049724E-1
6.828078333E0,5.008786917E-2,-4.985194653E-3,-1.240055338E-1
6.838128333E0,3.354164958E-2,1.411659457E-2,-1.396313757E-1
6.848179333E0,1.859095134E-2,3.582044691E-2,-1.494427621E-1
6.858229333E0,1.418608241E-2,6.621111184E-2,-1.512856781E-1
6.868279333E0,1.489012502E-2,8.731262386E-2,-1.523455381E-1
6.878330333E0,1.769390143E-2,8.943143487E-2,-1.502011716E-1
6.888380333E0,2.284426242E-2,7.573122531E-2,-1.453087032E-1
6.898431333E0,2.645071410E-2,5.516629294E-2,-1.393256336E-1
6.908481333E0,3.249328211E-2,3.565725684E-2,-1.303896308E-1
6.918531333E0,3.733890131E-2,3.019777685E-2,-1.263680011E-1
6.928582333E0,4.343764856E-2,4.015319422E-2,-1.184840575E-1
6.938632333E0,5.516594276E-2,5.419125035E-2,-1.055861041E-1
6.948682333E0,6.339812279E-2,6.111796945E-2,-9.116540104E-2
6.958733333E0,7.087069005E-2,4.350728169E-2,-6.256544590E-2
6.968783333E0,8.396179974E-2,2.377049066E-2,-3.186321631E-2
6.978833333E0,1.038292497E-1,1.343050133E-2,-2.264843322E-3
6.988884333E0,1.153357774E-1,-4.218908492E-3,1.506272703E-2
6.998934333E0,1.177352890E-1,-3.902642429E-2,1.755944081E-2
7.008984333E0,1.080702096E-1,-7.565270364E-2,1.758115552E-2
7.019035333E0,9.345664829E-2,-1.025575548E-1,1.682774723E-2
7.029085333E0,7.563664019E-2,-1.293239444E-1,1.600173675E-2
7.039135333E0,6.306651980E-2,-1.416999251E-1,1.419025473E-2
7.049186333E0,5.466832593E-2,-1.454180926E-1,1.463752054E-2
7.059236333E0,5.428802595E-2,-1.223383397E-1,1.861841232E-2
7.069286333E0,6.232222170E-2,-7.945490628E-2,1.646782458E-2
7.079337333E0,7.811450213E-2,-2.099826001E-2,1.104349829E-2
7.089387333E0,9.871103615E-2,3.100225329E-2,3.451672383E-3
7.099437333E0,1.155933440E-1,5.445032194E-2,-3.715160536E-3
7.109488333E0,1.201494783E-1,4.573539272E-2,-1.881555095E-2
7.119538333E0,1.076264977E-1,1.707951352E-2,-3.188048676E-2
7.129588333E0,8.026392013E-2,-3.033897467E-2,-4.602934793E-2
7.139639333E0,4.284278676E-2,-7.284729183E-2,-5.764046311E-2
7.149689333E0,5.730062257E-3,-1.119580492E-1,-6.539431214E-2
7.159739333E0,-2.200542763E-2,-1.297644824E-1,-7.741102576E-2
7.169790333E0,-3.832442313E-2,-1.207696870E-1,-8.430124819E-2
7.179840333E0,-3.928050026E-2,-9.709072113E-2,-8.571432531E-2
7.189890333E0,-2.883735858E-2,-6.080052629E-2,-7.030585408E-2
7.199941250E0,-1.289141644E-2,-2.174313739E-2,-4.879736528E-2
7.209991250E0,7.264730055E-3,-3.191347001E-3,-2.225179970E-2
7.220041250E0,2.610526234E-2,-5.971619394E-4,4.597922787E-3
7.230092250E0,4.182446375E-2,-1.824192889E-2,2.070295066E-2
7.240142250E0,5.266379565E-2,-5.417063460E-2,2.676989511E-2
7.250192250E0,5.380870029E-2,-9.275935590E-2,2.143529616E-2
7.260243250E0,3.470531106E-2,-1.318859905E-1,6.622793153E-3
7.270293250E0,1.817008946E-3,-1.632970721E-1,-1.797896810E-2
7.280343250E0,-4.188599437E-2,-1.724130660E-1,-4.040944204E-2
7.290394250E0,-9.228985012E-2,-1.574170142E-1,-6.753827631E-2
7.300444250E0,-1.400091648E-1,-1.535975188E-1,-7.735335827E-2
7.310494250E0,-1.765856594E-1,-1.453550756E-1,-7.901190221E-2
7.320545250E0,-1.815215498E-1,-1.358087063E-1,-6.137112528E-2
7.330595250E0,-1.617040634E-1,-1.215373799E-1,-3.951784968E-2
7.340646250E0,-1.214256212E-1,-1.013143957E-1,-1.605539955E-2
7.350696250E0,-7.319203019E-2,-8.825803548E-2,4.060763400E-3
7.360746250E0,-2.404445596E-2,-7.225057483E-2,2.195134759E-2
7.370797250E0,1.744884998E-2,-5.263255909E-2,3.685681149E-2
7.380847250E0,4.598355666E-2,-4.150320962E-2,3.239175677E-2
7.390897250E0,6.190004200E-2,-3.770606965E-2,2.890973538E-2
7.400948250E0,6.080788374E-2,-2.990220860E-2,2.580768429E-2
7.410998250E0,5.041326582E-2,-1.519687660E-2,2.097183466E-2
